id_4WZch5lICY_H?S_uR!ZxdDDp8	Alain_Terrenoire	isLeaderOf	Paneuropean_Union	after	2004	before	-
id_pSxgxVnamR_H?S_7jvhfSFlbM	Alan_Charlesworth	isLeaderOf	No._1_Squadron_RAAF	after	1936	before	-
id_tCqWJOMEqr_H?S_7DTP5Dzeqa	Alan_Rawlinson	isLeaderOf	No._3_Squadron_RAAF	after	1941	before	-
id_5IilgbENE8_H?S_n2Vevg2YuT	Aleksandr_Vasilevsky	isLeaderOf	Soviet_Armed_Forces	after	1946	before	1948
id_s2P41MP8uS_H?S_BUEA7jK85V	Alexander_Smyth	isLeaderOf	Regiment_of_Riflemen_(United_States)	after	1808	before	1812
id_46bYD0jokT_H?S_yLg80tYHO?	Alexander_Walters	isLeaderOf	National_Afro-American_Council	after	1898	before	1902
id_lEcmNrfS5B_H?S_7DTP5Dzeqa	Allan_Walters	isLeaderOf	No._3_Squadron_RAAF	after	1938	before	-
id_lEcmNrfS5B_H?S_7jvhfSFlbM	Allan_Walters	isLeaderOf	No._1_Squadron_RAAF	after	1940	before	-
id_8lqrKyTqVj_H?S_x2uUI5juiE	Andrew_Sinclair_(privy_counsellor)	isLeaderOf	Scanian_Regiment	after	1615	before	1625
id_erLOIkT!vV_H?S_D4oel9l86Z	Angela_Merkel	isLeaderOf	G20	after	2017	before	-
id_92iBxKqL2R_H?S_O6jQNJVzqI	Anthony_R._Suarez	isLeaderOf	Ridgefield,_New_Jersey	after	2019-12-31	before	-
id_P2E5!6BgGa_H?S_w5mmjLrttJ	Arimilli_Radha_Krishna	isLeaderOf	Arjunudupalam	after	2014	before	-
id_Dhp36xpEoc_H?S_tzc8LQTOKT	Avinash_Chander	isLeaderOf	Rurka_Kalan	after	2013	before	-
id_BUpWpWekAh_H?S_3qJtrPW9ka	Aziz_Rabbah	isLeaderOf	Kenitra	after	2009	before	-
id_YlZ0C2o2qy_H?S_nxkEPfb487	Barry_Curtis_(mayor)	isLeaderOf	Manukau_City	after	1989	before	2007
id_kDvxLW6TMD_H?S_NIX!U58z9!	Bernie_Ecclestone	isLeaderOf	Formula_One_Constructors'_Association	after	1978	before	-
id_Wftfc3nQwO_H?S_vtCBjPWDX!	Björn_Bjuggren	isLeaderOf	F_4_Frösön	after	1943	before	1947
id_dHA!7eC6bQ_H?S_5lLFH3cKS5	Blake_Morant	isLeaderOf	Association_of_American_Law_Schools	after	2015-01	before	-
id_kPMj463F72_H?S_7DTP5Dzeqa	Bobby_Gibbes	isLeaderOf	No._3_Squadron_RAAF	after	1942	before	-
id_NISGCVgRXs_H?S_7DTP5Dzeqa	Brian_Eaton	isLeaderOf	No._3_Squadron_RAAF	after	1943	before	-
id_Z0La3ksLeL_H?S_u!BanRqfoO	Brian_P._Stack	isLeaderOf	Union_City,_New_Jersey	after	2018-05-18	before	-
id_1uGU!1Atbh_H?S_Km3y4Fq4rT	Carina_Herrstedt	isLeaderOf	SD_Women	after	2014	before	-
id_vOXPD1ZYx7_H?S_NbjCwaNEax	Charles_E._Capehart	isLeaderOf	1st_West_Virginia_Volunteer_Cavalry_Regiment	after	1864	before	-
id_JGfU52D5mg_H?S_gUWohpywiK	Charles_Vane-Tempest-Stewart,_7th_Marquess_of_Londonderry	isLeaderOf	No._607_Squadron_RAF	after	1932	before	1945
id_wo6nUUGDwY_H?S_Mx5oYfFvNh	Christina,_Queen_of_Sweden	isLeaderOf	Military_of_the_Swedish_Empire	after	1632	before	1654
id_90MStFc?t8_H?S_Vl4oXUgGVK	Claës-Henrik_Nordenskiöld	isLeaderOf	F_10_Ängelholm	after	1960	before	1962
id_KrCb1LbOkE_H?S_eoz!reD?zL	Dana_Redd	isLeaderOf	Camden,_New_Jersey	after	2017-12-31	before	-
id_wcUygwJz3W_H?S_7DTP5Dzeqa	David_Blake_(general)	isLeaderOf	No._3_Squadron_RAAF	after	1916	before	-
id_4ifiTRubgo_H?S_DKYa0cBgOT	David_J._Lane_(ambassador)	isLeaderOf	Permanent_Observer_Mission_of_the_Organization_of_Islamic_Cooperation_to_the_European_Union	after	2012-07-19	before	-
id_JrtWZ83wXu_H?S_FHCbKgh31r	David_Muhoozi	isLeaderOf	Uganda_People's_Defence_Force	after	2017-01	before	-
id_?NPnFIuBCV_H?S_aw9A3?NLKk	David_R._Mayer	isLeaderOf	Gloucester_Township,_New_Jersey	after	2017-12-31	before	-
id_jkin!vqOmr_H?S_49gScdPKbS	Dawn_Zimmer	isLeaderOf	Hoboken,_New_Jersey	after	2017-12-31	before	-
id_ELGNrX!R0O_H?S_3rgYzGl02h	Derek_Armstead	isLeaderOf	Linden,_New_Jersey	after	2018-12-31	before	-
id_!qbiJi60Yk_H?S_f16QZbczAR	Diane_Corcoran	isLeaderOf	International_Association_for_Near-Death_Studies	after	2008	before	-
id_yfVRrMJMkB_H?S_!BOHbZvj?0	Dick_Giordano	isLeaderOf	Academy_of_Comic_Book_Arts	after	1971	before	-
id_FfMnZl?E7y_H?S_??E7CfZTX5	Dick_Stenberg	isLeaderOf	F_18_Tullinge	after	1963	before	1966
id_J4gLeJkLfD_H?S_BJ5htVzqwm	Dilian_Francisca_Toro	isLeaderOf	Valle_del_Cauca_Department	after	2016	before	2019
id_DcaCNitViA_H?S_owDmC4B!yq	Dominique_Hoppe	isLeaderOf	Assemblée_des_francophones_fonctionnaires_des_organisations_internationales	after	2007	before	-
id_oo!J0lDbZI_H?S_Ahzk4jGdf2	Don_Guardian	isLeaderOf	Atlantic_City,_New_Jersey	after	2017-12-31	before	-
id_6TLhmx6QO5_H?S_XT3iDlX!jT	Elliði_Vignisson	isLeaderOf	Vestmannaeyjar	after	2006	before	-
id_d4iY7SJFBu_H?S_JvmQeZbMTd	Enrique_Jurado	isLeaderOf	Offshore_Patrol	after	1941	before	1944
id_lzs35lBz5V_H?S_e2nE6BGy8G	Enver_Hoxha	isLeaderOf	Party_of_Labour_of_Albania	after	1941	before	-
id_nQW4toGWZM_H?S_mVOjvfFiUM	Eric_Jackson_(mayor)	isLeaderOf	Trenton,_New_Jersey	after	2018-06-30	before	-
id_QmVkdExlFW_H?S_zsVXAh82zv	Ernst_Goldenbaum	isLeaderOf	Democratic_Farmers'_Party_of_Germany	after	1948	before	-
id_xSoCmr97Xv_H?S_7jvhfSFlbM	Errol_McCormack	isLeaderOf	No._1_Squadron_RAAF	after	1978	before	-
id_iXJ2m7gvUA_H?S_ELR7n69EV9	Federico_Gutiérrez	isLeaderOf	Medellín	after	2016	before	2019
id_8fKUci1n6L_H?S_SAu?uUFhfI	Felix_Roque	isLeaderOf	West_New_York,_New_Jersey	after	2019-05-17	before	-
id_DwX1Z1SjPL_H?S_rMLmnAaEbL	Felix_Tsolakyan	isLeaderOf	Shirak_Province	after	2013	before	-
id_n3!KzdjyZb_H?S_PiboOY55nV	Francis_Potape	isLeaderOf	Hela_Province	after	2016	before	-
id_ii3dcPoaI6_H?S_UB5m9UHqng	François_Duvalier	isLeaderOf	Armed_Forces_of_Haiti	after	1957	before	1971
id_d!XEQCeWtY_H?S_7jvhfSFlbM	Frank_Bladin	isLeaderOf	No._1_Squadron_RAAF	after	1934	before	-
id_7DTBeed!n3_H?S_7jvhfSFlbM	Frank_Lukis	isLeaderOf	No._1_Squadron_RAAF	after	1930	before	1932
id_7DTBeed!n3_H?S_7DTP5Dzeqa	Frank_Lukis	isLeaderOf	No._3_Squadron_RAAF	after	1925	before	-
id_jAzubqo?3c_H?S_Pz5v53NIoI	Frédéric_Oudéa	isLeaderOf	European_Banking_Federation	after	2015-01-01	before	-
id_d45tt2ewRq_H?S_Azy56lH98E	Fumimaro_Konoe	isLeaderOf	Imperial_Rule_Assistance_Association	after	1940	before	-
id_7AucPPwp2w_H?S_5vgD718ohe	Gayle_Smith	isLeaderOf	ONE_Campaign	after	2017	before	-
id_sNJ7WbDXD!_H?S_7DTP5Dzeqa	Geoff_Brown_(RAAF_officer)	isLeaderOf	No._3_Squadron_RAAF	after	1997	before	2000
id_inaEGQZwP1_H?S_lbUpl?jSef	George_V._Denny,_Jr.	isLeaderOf	League_for_Political_Education	after	1937	before	1951
id_?a8ugcuFNC_H?S_tZLafDQN4N	George_Washington	isLeaderOf	Virginia_Regiment	after	1754	before	-
id_!dMTCotDNQ_H?S_tofNPyrhd1	Ghaffor_Mirzoyev	isLeaderOf	Presidential_National_Guard	after	2004	before	-
id_PxZjee?46I_H?S_zXHhlu8itW	Golda_Meir	isLeaderOf	Alignment_(Israel)	after	1969	before	-
id_2I!9zKw?4I_H?S_zsVXAh82zv	Günther_Maleuda	isLeaderOf	Democratic_Farmers'_Party_of_Germany	after	1987	before	-
id_J9NGoKDcpD_H?S_nYjFaLgLQ8	Gurjant_Singh_Budhsinghwala	isLeaderOf	Khalistan_Liberation_Force	after	1986	before	1987
id_gkXguIissI_H?S_7DTP5Dzeqa	Harry_Cobby	isLeaderOf	No._3_Squadron_RAAF	after	1930	before	-
id_gkXguIissI_H?S_7jvhfSFlbM	Harry_Cobby	isLeaderOf	No._1_Squadron_RAAF	after	1925	before	-
id_FccsCLquQj_H?S_uHvFGbyAIf	Hendrik_Klopper	isLeaderOf	2nd_Infantry_Division_(South_Africa)	after	1941-09-05	before	1942-05-14
id_I81ZcGNHnG_H?S_NbjCwaNEax	Henry_Capehart	isLeaderOf	1st_West_Virginia_Volunteer_Cavalry_Regiment	after	1863	before	-
id_s85VReYNg2_H?S_7DTP5Dzeqa	Henry_Wrigley	isLeaderOf	No._3_Squadron_RAAF	after	1919	before	-
id_Qb6SyXn83p_H?S_Azy56lH98E	Hideki_Tojo	isLeaderOf	Imperial_Rule_Assistance_Association	after	1941	before	-
id_!bjU0rWLFd_H?S_L470oP?wl7	Husein_Rovčanin	isLeaderOf	Sandžak_Muslim_militia	after	1956	before	399
id_KELJpxyBS9_H?S_v5?BR?5LpR	Hyram_Copeland	isLeaderOf	Vidalia,_Louisiana	after	2016-03-05	before	-
id_3xjNvOeL0z_H?S_7DTP5Dzeqa	Ian_Dougald_McLachlan	isLeaderOf	No._3_Squadron_RAAF	after	1939	before	-
id_xV6IWFsoCV_H?S_GdNYN7pv0h	Idris_Ali_(politician)	isLeaderOf	Garakupi	after	2014	before	-
id_jxUQnCr?pi_H?S_QDBe7FKsKL	Ignasi_Giménez_Renom	isLeaderOf	Castellar_del_Vallès	after	2015	before	-
id_rgN6D3bUhe_H?S_ofFI6pw3Up	Independent_politician	isLeaderOf	Tenafly,_New_Jersey	after	2019-12-31	before	-
id_rgN6D3bUhe_H?S_XvhPBWmTbl	Independent_politician	isLeaderOf	Boonton,_New_Jersey	after	2019-12-31	before	-
id_rgN6D3bUhe_H?S_viI7062S0F	Independent_politician	isLeaderOf	Harrington_Park,_New_Jersey	after	2019-12-31	before	-
id_rgN6D3bUhe_H?S_PC3KQ5bzqH	Independent_politician	isLeaderOf	Rocky_Hill,_New_Jersey	after	2018-12-31	before	-
id_rgN6D3bUhe_H?S_o6p7zEvqNn	Independent_politician	isLeaderOf	Secaucus,_New_Jersey	after	2017-12-31	before	-
id_rgN6D3bUhe_H?S_lAru4Tp47f	Independent_politician	isLeaderOf	Lower_Township,_New_Jersey	after	2016-12-31	before	-
id_rgN6D3bUhe_H?S_IgukKaMGqv	Independent_politician	isLeaderOf	Hope_Township,_New_Jersey	after	2016-12-31	before	-
id_rgN6D3bUhe_H?S_Ic02g1z?aR	Independent_politician	isLeaderOf	Gibbsboro,_New_Jersey	after	2019-12-31	before	-
id_rgN6D3bUhe_H?S_i3o4Yn!NaL	Independent_politician	isLeaderOf	Helmetta,_New_Jersey	after	2019-12-31	before	-
id_rgN6D3bUhe_H?S_HIblmdHfuH	Independent_politician	isLeaderOf	Sea_Bright,_New_Jersey	after	2019-12-31	before	-
id_rgN6D3bUhe_H?S_BmIg6eDhin	Independent_politician	isLeaderOf	Montvale,_New_Jersey	after	2019-12-31	before	-
id_rgN6D3bUhe_H?S_Aceu?DWidQ	Independent_politician	isLeaderOf	Allentown,_New_Jersey	after	2019-12-31	before	-
id_rgN6D3bUhe_H?S_2f2xi1jIjb	Independent_politician	isLeaderOf	Berlin,_New_Jersey	after	2019-12-31	before	-
id_NR1hP8Fcdu_H?S_FqvKxZ!SeQ	Jalal_al-Digheily	isLeaderOf	National_Liberation_Army_(Libya)	after	2011-10	before	-
id_gGsXXCFf4l_H?S_UclLa!dJIj	James_Brainard	isLeaderOf	Carmel,_Indiana	after	1996	before	-
id_!1pI7WLmzd_H?S_?nO63PtMW1	James_J._McCullough	isLeaderOf	Egg_Harbor_Township,_New_Jersey	after	2017-12-31	before	-
id_ti9SaU9jjY_H?S_BfI3TJKFzZ	James_M._Cahill	isLeaderOf	New_Brunswick,_New_Jersey	after	2018-12-31	before	-
id_nP0z7zCasa_H?S_xJBfbV6Ma7	James_R._Kern_III	isLeaderOf	Pohatcong_Township,_New_Jersey	after	2019-12-31	before	-
id_3aGs54gcCP_H?S_vQAsCKJs21	Janice_Kovach	isLeaderOf	Clinton,_New_Jersey	after	2019-12-31	before	-
id_qEUHjHgR00_H?S_jUAusbmX6t	Javier_Villacaña_Jiménez	isLeaderOf	Oaxaca_City	after	2014	before	2016
id_tXcZtwEE0q_H?S_UB5m9UHqng	Jean-Bertrand_Aristide	isLeaderOf	Armed_Forces_of_Haiti	after	1994	before	1996
id_yVH!Xxkk19_H?S_GwTIViM3xY	John_I_of_Portugal	isLeaderOf	Portuguese_Empire	after	1415	before	1433
id_fcmICUk!mr_H?S_6X5t30fdjp	John_McCormac	isLeaderOf	Woodbridge_Township,_New_Jersey	after	2019-12-31	before	-
id_KHyOwBqLrq_H?S_XHLzDqyXj5	John_Momis	isLeaderOf	Autonomous_Region_of_Bougainville	after	2010	before	-
id_1uHY0bLtYy_H?S_7DTP5Dzeqa	John_Newham	isLeaderOf	No._3_Squadron_RAAF	after	1967	before	-
id_1bfhOHZtd?_H?S_!86lWOpUzr	John_Suthers	isLeaderOf	Colorado_Springs,_Colorado	after	2015-06-02	before	-
id_4FbZ18zUsP_H?S_n2Vevg2YuT	Joseph_Stalin	isLeaderOf	Soviet_Armed_Forces	after	1941	before	1953
id_wQsZL!o4y3_H?S_Azy56lH98E	Kantarō_Suzuki	isLeaderOf	Imperial_Rule_Assistance_Association	after	1945	before	-
id_DCdNwg?31G_H?S_6NqhxuGmf5	Kate_Mavor	isLeaderOf	English_Heritage	after	2015-05-05	before	-
id_!sDnBx5zxj_H?S_K6lVfvo7Kf	Keith_Kazmark	isLeaderOf	Woodland_Park,_New_Jersey	after	2017-12-31	before	-
id_Mjm0lUhWQh_H?S_fgx8z0qqsE	Kirit_Somaiya	isLeaderOf	Mulund	after	2014	before	-
id_I9aCBwOUxM_H?S_!6ZQRTPyoa	Kjerstin_Askholt	isLeaderOf	Svalbard	after	2015	before	-
id_PpKNalu!N2_H?S_Azy56lH98E	Kuniaki_Koiso	isLeaderOf	Imperial_Rule_Assistance_Association	after	1944	before	-
id_6lNOq7aqJE_H?S_vzXatfz8Y3	Larry_Gonzales_(Texas_politician)	isLeaderOf	Sunset_Advisory_Commission	after	2016	before	2017
id_8e19vn6cDO_H?S_YM9dcZcv9b	Leo_Dion	isLeaderOf	East_New_Britain_Province	after	2000	before	-
id_V8s9E2PBoZ_H?S_mGgtsR2uyP	Leonard_Covington	isLeaderOf	Regiment_of_Light_Dragoons_(United_States)	after	1809	before	1813
id_5x6lW!hf6L_H?S_EHJOugON7!	Leslie_Morrell	isLeaderOf	Unionist_Party_of_Northern_Ireland	after	1974	before	1978
id_xDsgf7caEQ_H?S_ZV4yfsE1MK	Lester_E._Taylor_III	isLeaderOf	East_Orange,_New_Jersey	after	2017-12-31	before	-
id_R8T5TEl8Yn_H?S_zXHhlu8itW	Levi_Eshkol	isLeaderOf	Alignment_(Israel)	after	1965	before	-
id_Z!toLchzWj_H?S_H5AL8wPFmq	Lyndon_Jackson	isLeaderOf	Kosrae	after	2011	before	-
id_ycO?N4Ur7w_H?S_GwTIViM3xY	Manuel_de_Arriaga	isLeaderOf	Portuguese_Empire	after	1911	before	1996
id_IIm1puWIKa_H?S_VSvoZ52fSQ	Marcelle_Meredith	isLeaderOf	National_Council_of_Societies_for_the_Prevention_of_Cruelty_to_Animals_-_South_Africa	after	1985	before	-
id_He8fITw1jx_H?S_yqFtEP9?8G	Marcello_Menegatto	isLeaderOf	Principality_of_Seborga	after	2010	before	-
id_aNZdVRMmKs_H?S_jNEhbJ4X5C	Mario_Bonetti	isLeaderOf	Red_Sea_Flotilla	after	1940-12	before	1941-04
id_5h8xK87wEs_H?S_XjJJaIFiNN	Mark_Sokolich	isLeaderOf	Fort_Lee,_New_Jersey	after	2019-12-31	before	-
id_5J!hf4!b6X_H?S_BV6TtdWL8F	Marta_Madrenas_i_Mir	isLeaderOf	Girona	after	2016	before	-
id_NEVsCfFFbs_H?S_LMzzSFHUln	Maty_Mint_Hamady	isLeaderOf	Nouakchott	after	2014	before	-
id_InnHeyiUIp_H?S_D4oel9l86Z	Mauricio_Macri	isLeaderOf	G20	after	2018	before	-
id_?LmumAifL3_H?S_Ze95hNhd8B	Maximilian_von_Weichs	isLeaderOf	Army_Group_F	after	1980	before	-
id_ZiyMF8qEgu_H?S_7DrvwA9gm4	Michael_Spindelegger	isLeaderOf	International_Centre_for_Migration_Policy_Development	after	2016	before	-
id_Ut6kGW!7kN_H?S_n2Vevg2YuT	Mikhail_Gorbachev	isLeaderOf	Soviet_Armed_Forces	after	1990	before	1991
id_qqDNlmNgTu_H?S_s8CbpUPCA4	Mohd_Idris_Jusi	isLeaderOf	Batu_Pahat_District	after	2013	before	-
id_4SMllVdBuT_H?S_7!pT3FUbVB	Naima_Farhi	isLeaderOf	Sétif_Province	after	2007	before	2012
id_rcsePlW3NC_H?S_VnijAJyCDl	Néko_Hnepeune	isLeaderOf	Loyalty_Islands_Province	after	2014	before	2019
id_XPv7RXCJPy_H?S_HoAG8KeR3s	Ngo_Dinh_Diem	isLeaderOf	Republic_of_Vietnam_Military_Forces	after	1955	before	1963
id_O9kUZYCfe!_H?S_0wQQnimxeW	Nicholas_Sacco	isLeaderOf	North_Bergen,_New_Jersey	after	2019-05-15	before	-
id_jBeCwAoiNT_H?S_ROUlOYd5wl	Nicky_Gavron	isLeaderOf	London_Planning_Advisory_Committee	after	1994	before	2000
id_grkLjVgBI4_H?S_4tRmvKT?rB	Nigel_Rodley	isLeaderOf	International_Commission_of_Jurists	after	2012	before	-
id_z1QgKUJ3cX_H?S_U8reNlMhLE	Nikolay_Chkheidze	isLeaderOf	Petrograd_Soviet	after	2010-09	before	-
id_p2b801C!Vk_H?S_1zfFZrll6c	Oriol_Junqueras	isLeaderOf	Sant_Vicenç_dels_Horts	after	2015	before	-
id_d0BBeGJnK!_H?S_L470oP?wl7	Osman_Rastoder	isLeaderOf	Sandžak_Muslim_militia	after	1985	before	245
id_1Ndqtm66Vm_H?S_!!!IRHa5d?	Patricia_Scotland	isLeaderOf	Commonwealth_Secretariat	after	2016	before	-
id_Bti1OwsJHa_H?S_ZaNveJoBcc	Paul_Delprat	isLeaderOf	Principality_of_Wy	after	1942	before	-
id_!HVPq5Uf!t_H?S_lcxqQsgUQ2	Paul_Sarlo	isLeaderOf	Wood-Ridge,_New_Jersey	after	2019-12-31	before	-
id_xPmBLpnX8L_H?S_FYRA68ohjO	Paul_Wennberg	isLeaderOf	Total_Carbon_Column_Observing_Network	after	2014	before	-
id_4orTMzdzEp_H?S_0arhOiEjRg	Paul_Zimmerman_(politician)	isLeaderOf	Hong_Kong_Democratic_Foundation	after	2015-09-16	before	-
id_BKcuB46qQh_H?S_6LMR1WXcfv	Peter_Fox_(professor)	isLeaderOf	Federation_of_Earth_Science_Information_Partners	after	2014	before	2015
id_divluob1g0_H?S_7DTP5Dzeqa	Peter_Jeffrey_(RAAF_officer)	isLeaderOf	No._3_Squadron_RAAF	after	1941	before	-
id_x4jqsYNUkY_H?S_V0cn5LKYc7	Philip_Cunliffe-Lister,_1st_Earl_of_Swinton	isLeaderOf	No._608_Squadron_RAF	after	1934	before	1957
id_rCwmDY8xCT_H?S_ZxMjzgb4H3	Qari_Muhammad_Yousuf	isLeaderOf	Battagram_District	after	2013	before	-
id_HVm8ORQ?LI_H?S_e2nE6BGy8G	Ramiz_Alia	isLeaderOf	Party_of_Labour_of_Albania	after	1985	before	-
id_lHlzaLbb5b_H?S_TGgoC7PHft	Randy_Brown_(American_football)	isLeaderOf	Evesham_Township,_New_Jersey	after	2018-12-31	before	-
id_7ycyIEaQCj_H?S_7jvhfSFlbM	Raymond_Brownell	isLeaderOf	No._1_Squadron_RAAF	after	1926	before	-
id_T1U8Dj!hK9_H?S_7DTP5Dzeqa	Richard_Bomball	isLeaderOf	No._3_Squadron_RAAF	after	1973	before	-
id_L8r3Y0pXNB_H?S_7jvhfSFlbM	Richard_Williams_(RAAF_officer)	isLeaderOf	No._1_Squadron_RAAF	after	1917	before	-
id_Mv9NHXgn0b_H?S_xuWen498CD	Robert_D._Jackson	isLeaderOf	Montclair,_New_Jersey	after	2020-06-30	before	-
id_6e7?DQeT4p_H?S_sfDk5VefGv	Roy_Biyama	isLeaderOf	Western_Province_(Papua_New_Guinea)	after	2017	before	-
id_wQ4rhr6Hok_H?S_9pR2PHKVg1	Sagipa	isLeaderOf	Bacatá	after	1539	before	-
id_rlnkTL!x9p_H?S_ROUlOYd5wl	Sally_Hamwee,_Baroness_Hamwee	isLeaderOf	London_Planning_Advisory_Committee	after	1986	before	1994
id_JGc4VB!gTr_H?S_6aB6ItVwMJ	Samuel_Hoare,_1st_Viscount_Templewood	isLeaderOf	No._604_Squadron_RAF	after	1932	before	1957
id_cGAL3j2au5_H?S_!6AzakcAAQ	Shashi_Tharoor	isLeaderOf	Amaravila	after	2014	before	-
id_cGAL3j2au5_H?S_Sye?7r1k9m	Shashi_Tharoor	isLeaderOf	Neyyattinkara	after	2014	before	-
id_WjuGr3z1Cb_H?S_6mjzBxg6?s	Shawn_Christian_(mayor)	isLeaderOf	Adamstown,_Pitcairn_Islands	after	2014	before	-
id_WRiyaLQh6t_H?S_zXHhlu8itW	Shimon_Peres	isLeaderOf	Alignment_(Israel)	after	1977	before	-
id_1FQ4N8GbgH_H?S_l3j1iu00KG	Sōichirō_Takashima	isLeaderOf	Fukuoka	after	2010-12	before	-
id_s92pARp9GI_H?S_!BOHbZvj?0	Stan_Lee	isLeaderOf	Academy_of_Comic_Book_Arts	after	1970	before	-
id_NvDIOaNt51_H?S_noIr4NWyVR	Stig_Norén	isLeaderOf	F_7_Såtenäs	after	1950	before	1957
id_4JI5XJVJp5_H?S_jbvv7nXEz1	Sven_Lampell	isLeaderOf	F_15_Söderhamn	after	1965	before	1972
id_jk5UzQApwt_H?S_P6XQXS33sK	Sven-Olof_Olson	isLeaderOf	F_16_Uppsala	after	1971	before	1973
id_ld!J0pcJfQ_H?S_BUEA7jK85V	Thomas_Adams_Smith	isLeaderOf	Regiment_of_Riflemen_(United_States)	after	1812	before	1814
id_1q0pt16s2I_H?S_yGRt3nJCQD	Thomas_Hylland_Eriksen	isLeaderOf	European_Association_of_Social_Anthropologists	after	2015	before	2016
id_LGWdimIFBC_H?S_yLg80tYHO?	Timothy_Thomas_Fortune	isLeaderOf	National_Afro-American_Council	after	1902	before	-
id_PfYvvg6Fw6_H?S_9pR2PHKVg1	Tisquesusa	isLeaderOf	Bacatá	after	1537	before	-
id_DcTQGbb9mf_H?S_!2xPgzkjhm	Todd_Russell	isLeaderOf	NunatuKavut	after	2012	before	-
id_QKpH1ZYO!q_H?S_VmIZjryLIk	Tomihisa_Taue	isLeaderOf	Nagasaki	after	2007	before	-
id_!hURJoa6I6_H?S_zEZDeBNQTn	Torsten_Rapp	isLeaderOf	F_17_Kallinge	after	1944	before	-
id_WGX?IohmJH_H?S_emf42njMgA	Trey_Anastasio	isLeaderOf	The_WaterWheel_Foundation	after	2014	before	990
id_jCHNRT!rJF_H?S_zsVXAh82zv	Ulrich_Junghanns	isLeaderOf	Democratic_Farmers'_Party_of_Germany	after	1990	before	-
id_2Xqgo1H9lg_H?S_yY9!DWp?X3	Vihtori_Kosola	isLeaderOf	Patriotic_People's_Movement_(Finland)	after	1932	before	-
id_AsSEXfOPBp_H?S_yY9!DWp?X3	Vilho_Annala	isLeaderOf	Patriotic_People's_Movement_(Finland)	after	1937	before	1944
id_1oj8XTPJQr_H?S_s5T7YaZtu4	Vivian_Curran	isLeaderOf	American_Society_of_Comparative_Law	after	2016	before	-
id_YY6ywWIN7G_H?S_n2Vevg2YuT	Vladimir_Lobov	isLeaderOf	Soviet_Armed_Forces	after	1991	before	-
id_803dqh2Ody_H?S_RPjHHFWVcl	Vladimir_Padrino_López	isLeaderOf	Bolivarian_Navy_of_Venezuela	after	2014-12	before	-
id_84OolP?tPU_H?S_mGgtsR2uyP	Wade_Hampton_I	isLeaderOf	Regiment_of_Light_Dragoons_(United_States)	after	1808	before	1809
id_d1zKknL9hK_H?S_HEI8wsgOkc	Walter_Samuel,_2nd_Viscount_Bearsted	isLeaderOf	No._605_Squadron_RAF	after	1928	before	1937
id_snnmeSBP7P_H?S_kGOM?a!Th7	Wang_Shu	isLeaderOf	China_Institute_of_International_Studies	after	1986	before	1990
id_mMVc8CLAO7_H?S_RI68jNjH4O	Wilda_Diaz	isLeaderOf	Perth_Amboy,_New_Jersey	after	2016-12-31	before	-
id_O!JEKVsmMZ_H?S_7DTP5Dzeqa	William_Anderson_(RAAF_officer)	isLeaderOf	No._3_Squadron_RAAF	after	1918	before	-
id_teSueclgSZ_H?S_7DTP5Dzeqa	William_Bostock	isLeaderOf	No._3_Squadron_RAAF	after	1931	before	-
id_8T2lJRhtGf_H?S_yLg80tYHO?	William_Henry_Steward	isLeaderOf	National_Afro-American_Council	after	1904	before	-
id_OYhSD19!ni_H?S_1tcaJntezC	William_Tongamp	isLeaderOf	Jiwaka_Province	after	2012	before	-
id_jSW!4zNkvN_H?S_kGOM?a!Th7	Yang_Chengxu	isLeaderOf	China_Institute_of_International_Studies	after	1993	before	2001
id_AdOnuWke!R_H?S_zXHhlu8itW	Yitzhak_Rabin	isLeaderOf	Alignment_(Israel)	after	1974	before	-
